epoch, lambda=0.001, lambda=0.0015, lambda=0.0022500000000000003, lambda=0.003375, lambda=0.0050625, lambda=0.00759375, lambda=0.011390625, lambda=0.0170859375, lambda=0.02562890625, lambda=0.038443359375, lambda=0.0576650390625, lambda=0.08649755859375
337, 0.008506456073083753, 0.00690934859176237, 0.006884142806060517, 0.01657047663862542, 0.052773606714569675, 0.09248272312606926, 0.12308086353717886, 0.14343728587139734, 0.14956145062686838, 0.1560384979901162, 0.15762731759437898, 0.15824556821782396
338, 0.009348111855893836, 0.005393110275928904, 0.005430946883688773, 0.011660458735839296, 0.04363685127986606, 0.09462114682851817, 0.12445351538080923, 0.14401771734235544, 0.15105512382153788, 0.15674997266067153, 0.15684859441521368, 0.15984186338629203
339, 0.009404261290799616, 0.0045807503510673885, 0.005725539581962681, 0.008856004964958128, 0.04712224340439935, 0.09222135781077949, 0.12485971864538985, 0.1436060905635537, 0.1515474357155159, 0.15665349962998065, 0.1577858652837331, 0.15860337259143287
340, 0.007866051318927087, 0.003934084798318229, 0.004921205076415864, 0.012983873932015222, 0.05204246643345397, 0.08773961202439585, 0.12651253760088385, 0.14085195059339808, 0.1542434730247488, 0.15645133457052998, 0.16067851511332704, 0.15746386292305734
341, 0.013427380400012156, 0.004897433596491537, 0.006079215590659114, 0.01252321033784428, 0.04632910941294088, 0.0879405533705579, 0.12841021950242062, 0.14144665229710693, 0.1534809463728955, 0.15645865891848612, 0.15910663083290108, 0.15691111158471294
342, 0.00890577451915108, 0.004800776156274209, 0.005967091144410956, 0.011202770048037844, 0.04886435890919949, 0.09448041111576837, 0.12572553727180338, 0.14114005488437165, 0.15112195725861569, 0.15772727224736496, 0.1563952926780687, 0.16002838746187542
343, 0.007228280178870581, 0.007374914545914084, 0.00444686930439435, 0.017182902004430064, 0.04163268201413938, 0.0903935739387874, 0.12542035002236437, 0.14301282981374883, 0.1498923361257374, 0.15902107121404316, 0.15697561817607947, 0.16144141169981688
344, 0.011237986091097782, 0.00513751139876222, 0.005632332982251336, 0.010067211537994386, 0.043176621099651674, 0.09313566935687047, 0.12535622744732497, 0.13949826816383823, 0.14917010724777108, 0.15864995708103183, 0.15864962394719204, 0.16032427316924744
345, 0.00746482336323389, 0.005993237454533703, 0.005999235557001777, 0.024150667650501476, 0.04233042913170317, 0.09221170250230383, 0.1271861389674657, 0.1405739777680396, 0.14887661143393574, 0.1580406318320546, 0.16066902813108305, 0.16084394661728682
346, 0.007234763609328082, 0.006101087824237795, 0.005911844098171324, 0.029723057287494584, 0.04274309961442115, 0.09655184943932306, 0.12632469635488014, 0.13997518757608937, 0.14801785236206091, 0.15678384332825676, 0.15774483158062258, 0.15882987048806244
347, 0.0070266660470362785, 0.00427708428805139, 0.006124460144203513, 0.012663964200214567, 0.047898436904743456, 0.09275158009935229, 0.12396098169393537, 0.14258508990304783, 0.14817205715405693, 0.15686408344466402, 0.15773452611892408, 0.1593087951723984
348, 0.011253498814780495, 0.0039503105572585686, 0.006230960500695089, 0.01917008894103637, 0.0490156775774758, 0.09587968279427471, 0.12320937991146115, 0.14312444817058745, 0.14827613903784317, 0.1574488846471364, 0.15743294219785373, 0.15878286334929675
349, 0.006105477723561687, 0.00430374876914897, 0.006382793898438364, 0.013550736972239628, 0.043961267301493384, 0.09155481621055805, 0.12283236306164409, 0.14798090736922262, 0.14915235635422602, 0.15897209642042173, 0.1575547877121726, 0.15846757774388628
350, 0.007143579583672332, 0.004653407926721944, 0.006274877667451303, 0.017114588320113172, 0.043813554593131465, 0.09185992719645837, 0.12344804196298603, 0.146542102113288, 0.15067551648787822, 0.1583314712306391, 0.15852382374156235, 0.15833788141702557
351, 0.006346696307624684, 0.003881256849644583, 0.006241119160687539, 0.01360031687270187, 0.04948231609747707, 0.09062406313513512, 0.12267904099092412, 0.14819653262591204, 0.149646900250122, 0.15800972884117573, 0.15822509489700334, 0.15759003646641281
352, 0.006950704712860613, 0.00415348932738126, 0.005809794701884555, 0.019166121602877412, 0.047712929394445484, 0.0908917681795759, 0.12194828387708921, 0.14980205270460184, 0.15026318739738986, 0.15820571808896688, 0.1597098179660095, 0.15948565417670674
353, 0.005987382965946142, 0.004168499845212754, 0.005702992892805625, 0.017003196679817142, 0.044020930815129054, 0.09124877833338176, 0.12160663336414794, 0.1492849541995448, 0.15078535216919375, 0.15598400944130697, 0.15981090919584742, 0.15689480687200508
354, 0.010639258175943888, 0.004641654581994238, 0.005737822857164783, 0.01227636352764123, 0.04522866044377738, 0.09233353720493515, 0.122723039235494, 0.1503137363205357, 0.1517212565128351, 0.15498772520644608, 0.1599904477477302, 0.1555503914606942
355, 0.00801994976577309, 0.004206258746152223, 0.005703168318551072, 0.024857842977800415, 0.04773404625101923, 0.08932866571942104, 0.12221745521530092, 0.149037437086278, 0.15268552987770545, 0.15443908033784687, 0.15992092458591137, 0.15637463131916035
356, 0.007208443025953064, 0.0042172413085124335, 0.005719136367698483, 0.014726530246280666, 0.04571077553995404, 0.08861194802643835, 0.1205367590345327, 0.14700972315874947, 0.1514524152326944, 0.1551774189932199, 0.15794858116649446, 0.156409656599201
357, 0.007487974031499373, 0.004774118296128601, 0.005307051963803611, 0.01371226838921484, 0.04275945873977292, 0.08928503194921238, 0.12026169344570091, 0.1449648900700381, 0.15087607150897597, 0.15702021544059167, 0.15790850250261515, 0.1572556781829701
358, 0.008293478764798077, 0.004348778788332436, 0.005344824333378501, 0.02106431536122762, 0.052296505929296494, 0.08965265689433834, 0.12074329301825044, 0.1447869816744681, 0.1529610361134334, 0.15783441351011276, 0.15933993072328145, 0.15990520663605348
359, 0.007177740281878653, 0.00437627794604726, 0.0052837618958240665, 0.011788701314270374, 0.051155672175015675, 0.08992292437023663, 0.11958019873578041, 0.14495714173070726, 0.15104057038175037, 0.15738495145858586, 0.1606515904956623, 0.16114935202330694
360, 0.006856084966578521, 0.004167171801795154, 0.00535439892250801, 0.0124278639594193, 0.051094315139915636, 0.09097082462779177, 0.11873888555929522, 0.1444784276031581, 0.1507491421343067, 0.15711034782920705, 0.1608434001646916, 0.16158471369611285
361, 0.008238974964620753, 0.004277472923591397, 0.005346838072763133, 0.018958569769304715, 0.04269249949757381, 0.09289352948157936, 0.11891326325418024, 0.14382361507281927, 0.15217493276062352, 0.15581320938764845, 0.15955311262931213, 0.16080253659332241
362, 0.007434615286942794, 0.0045231774861645875, 0.005396894706982568, 0.012121908819637692, 0.051236599724249716, 0.09393513628005645, 0.1188877967583874, 0.14450274633294485, 0.15042972548921651, 0.1565785909929253, 0.15863834077257546, 0.15910448928680712
363, 0.007495209273911194, 0.004068481634243611, 0.005374515953268501, 0.014508828422427893, 0.04271546238620887, 0.09270128503277213, 0.11917352104655417, 0.14525612311409292, 0.15086724023747924, 0.1549712050987778, 0.15906667466430097, 0.1602693516431452
364, 0.007328029691614453, 0.004476435718101706, 0.007030068729762813, 0.016227820895318903, 0.04491222581493518, 0.09731521058098198, 0.12178264860631677, 0.14405371553720828, 0.15137042274362542, 0.15537848707665414, 0.16058269517646498, 0.16078774870244275
365, 0.0075536689784775615, 0.004683836988907636, 0.0053333109922878595, 0.011929165015765799, 0.04244941479783085, 0.09637613682462222, 0.11874070872519414, 0.144001602513204, 0.15055633419984743, 0.15561930607423857, 0.16246483476329635, 0.1605337021262619
366, 0.007767841770623298, 0.003813831142339982, 0.005329009943145411, 0.018742612616538937, 0.04630948289547771, 0.09231583326997195, 0.11969184056984235, 0.14431678663164613, 0.14872723326103346, 0.15413821346611492, 0.16139439343673753, 0.16058938222751004
367, 0.007524145747248576, 0.004394558251373198, 0.005412507183304015, 0.018252549467462097, 0.04311086392701103, 0.09378698903461623, 0.11926384429915583, 0.1436090037778891, 0.1480010983196434, 0.15391293410590326, 0.15897965968551894, 0.16231778567635335
368, 0.0075369397476874106, 0.004439356166986209, 0.006847210837249845, 0.011750895643429451, 0.05124816260453351, 0.09576542985490392, 0.11979139791292637, 0.1440079983772631, 0.14591463205143165, 0.1542837462634725, 0.16019738194449895, 0.16101656545406176
369, 0.011904349041766285, 0.004345846292272318, 0.0061243253959875005, 0.013175361608682877, 0.04605095220713839, 0.0984642827440355, 0.11870948483257075, 0.1427866811773668, 0.14573936864670667, 0.15608458449662777, 0.1611808255268674, 0.16152982097033475
370, 0.00780291011780064, 0.0071552772400615625, 0.006372343083137375, 0.01997287736240456, 0.05111492097275764, 0.09491035159716378, 0.11853635633166067, 0.1411375328474892, 0.1469605622006001, 0.15587135995372897, 0.1607275042968883, 0.16127674731091893
371, 0.00746933230913208, 0.003867622937240387, 0.006636465561207734, 0.016947317495900085, 0.047839322627715154, 0.0932713923106664, 0.11908142774639413, 0.14080244205845274, 0.146509606216169, 0.15651068626174278, 0.16221982831458354, 0.16057742745848094
372, 0.011114110063980996, 0.004285233146720566, 0.006428706864078188, 0.018080206650917217, 0.04181189432622878, 0.09491848765909422, 0.11823494826901602, 0.14077287456714274, 0.1465891236210164, 0.1544054948480789, 0.1585122983973489, 0.15723124516510742
373, 0.00714153605865062, 0.004150527507873615, 0.0063901491275149295, 0.024681879266295757, 0.04581107996036366, 0.0956721254654007, 0.11828741712162193, 0.1405729907211315, 0.1456209960673395, 0.1541668546359158, 0.15790431490000603, 0.16034092900384325
374, 0.0074843828194406554, 0.005167980983431026, 0.006562377565706005, 0.015155530180687831, 0.06068232243816183, 0.09478722490630032, 0.11911070484427771, 0.14137038453498307, 0.14720609000522422, 0.15523287555003235, 0.1566028043063826, 0.16073788674674222
375, 0.008518428918742786, 0.004287367949726644, 0.007221700693577655, 0.014054230547345593, 0.04414351466577959, 0.09454053415072222, 0.12039890289320593, 0.13868604903900386, 0.14771763747559538, 0.15485716288338863, 0.15784448883408425, 0.16105553150164667
376, 0.006421789438184664, 0.00429037097156371, 0.00693651531818336, 0.014671615250523948, 0.04461628667134815, 0.09893033471321659, 0.1206013984011749, 0.13890249045006373, 0.14790327101109021, 0.1556625271763934, 0.15837003136474556, 0.16052115570368683
377, 0.014144394288409917, 0.0043324552217390054, 0.009431141843824467, 0.014202372954490193, 0.0494920508083423, 0.09617256070887521, 0.12072024093525013, 0.13884309562994088, 0.14778333170682403, 0.15717763016755001, 0.15933346939709553, 0.16223898642219836
378, 0.006793164401251668, 0.004468185158443301, 0.008527428434264647, 0.019998723048226943, 0.04471028412905875, 0.09391541419825904, 0.121308100632069, 0.13823858431235697, 0.14718807714137297, 0.156608337284915, 0.15972544971963934, 0.15983102976060257
379, 0.008495305380214178, 0.003978442707946975, 0.011458697632065744, 0.021835645580057628, 0.0456998053125063, 0.09388771208482222, 0.12125043764820026, 0.13928534674373466, 0.14732782066589326, 0.1564423040687448, 0.157681426194993, 0.15985472895572453
380, 0.007989804004854844, 0.004423646756677027, 0.008468462474051433, 0.017565814752203215, 0.05272040672422498, 0.09408439526839744, 0.12259727336015212, 0.13887377176057625, 0.14852399105771644, 0.15490016187919783, 0.16156327908629972, 0.16135010732618452
381, 0.007851709640704837, 0.004592145791667888, 0.01061834237818792, 0.017389409419675757, 0.04819434406882084, 0.09599662044107714, 0.12244033874319006, 0.14016837552360709, 0.14807178354755074, 0.15581102200806166, 0.16126286619732555, 0.16074668408987683
382, 0.0076405674449213645, 0.004436194330355964, 0.007514225365330095, 0.011172085911423059, 0.04916266287916473, 0.09483659177855396, 0.12242021673587856, 0.1377016067682875, 0.14805917241309507, 0.1582263199963049, 0.15842867006691766, 0.1611236483517227
383, 0.007526198540513863, 0.006553207529606601, 0.013434934924609612, 0.018579108983376204, 0.04443491535125876, 0.0984539995874192, 0.1236017512451536, 0.13772072975499758, 0.14873836711476165, 0.15934016818637203, 0.15941651361838696, 0.15795923385178792
384, 0.007034959236437991, 0.005200663014167775, 0.00902987027647268, 0.01263189926022293, 0.04482167975148286, 0.09779183687914834, 0.1236818390750364, 0.13786054404311307, 0.1484815648636615, 0.1573652726516472, 0.15953936253855253, 0.1599962915673093
385, 0.00893467129680131, 0.006550033735326716, 0.008797196820060511, 0.017994675248602873, 0.050755640267546365, 0.09629363824341781, 0.12467963505028275, 0.13844064225436462, 0.15022858736693506, 0.15875190156991084, 0.16010161515568658, 0.1613307770273195
386, 0.007077647774460987, 0.010452603757478767, 0.008740268032490273, 0.018842834317298635, 0.044304722720773966, 0.09790963717551703, 0.12399460002183581, 0.13898593075774723, 0.15036385856512238, 0.15612379385590394, 0.1585503956101514, 0.16290643164139113
387, 0.006941620095194223, 0.004436390019388101, 0.008299865759826537, 0.015256613495353852, 0.04994325634019323, 0.098060377576328, 0.12334170351355765, 0.13857659644834192, 0.1518619232776281, 0.1549051944270694, 0.1601114208931825, 0.16197514116698894
388, 0.007110061123635038, 0.005841622358353061, 0.010298162305628581, 0.019768064180452686, 0.0448876429767013, 0.09742697547597268, 0.12459691004081215, 0.13899767307539204, 0.1525282503669815, 0.15522655260827553, 0.15836706754654753, 0.16390977838009235
389, 0.006937392952790059, 0.004727963948580247, 0.010068865528119943, 0.01369103239603864, 0.05405084393851911, 0.09706512819979533, 0.12456067729220151, 0.13786787447723675, 0.15148927957937233, 0.15358292601386705, 0.15884467345910055, 0.16356840948951631
390, 0.007109002027075372, 0.0062508621383552425, 0.015348871091430091, 0.018332659934634125, 0.04691832352674689, 0.09754943581818294, 0.12476717366021872, 0.1396517611511356, 0.15148008178450137, 0.1547945916105788, 0.15903114222548173, 0.163759825829929
391, 0.007120985211711374, 0.004787272641727414, 0.015043845601250836, 0.01799188099571412, 0.0479370442907045, 0.0975810531136135, 0.12529297299278355, 0.13972873706045424, 0.15112238279292248, 0.1538303949544685, 0.15814098674258711, 0.16065561967778533
392, 0.007141192940626009, 0.005648657943433464, 0.014395090347023467, 0.014614975476513076, 0.059349885595813216, 0.09916690416045724, 0.12625057276280238, 0.1376111063862542, 0.15117531558172678, 0.15451959544732566, 0.15601188513254607, 0.16036267412529284
393, 0.007075329867794335, 0.004786842762302051, 0.011881822385517812, 0.024238201386465836, 0.04867019593632454, 0.09744290297545831, 0.1272030717731549, 0.13832769161456085, 0.15009468552484098, 0.15455226828772844, 0.1568773803282538, 0.1621537226420993
394, 0.007081959191691669, 0.004506159330800697, 0.007045768696848841, 0.01499181134959842, 0.059478653983073136, 0.09717846648321517, 0.12819363285507096, 0.13926347129531816, 0.14995353706443673, 0.1532995793067168, 0.15608506893933335, 0.1618289750287025
395, 0.007028103510328173, 0.004673414667439751, 0.01104580355344491, 0.012115383288515842, 0.047957935960611986, 0.09697041025460616, 0.12604451973590378, 0.14011436613371067, 0.14904185007816562, 0.15238672556167035, 0.15659904196352195, 0.1618142053588051
396, 0.006945548507071848, 0.004624984639396332, 0.016535931340388745, 0.013844305705817342, 0.0454363212844113, 0.09886832611675406, 0.12992692365571917, 0.14190237453409796, 0.14919076355218105, 0.15388245924462035, 0.15634033949826778, 0.1631839298831548
397, 0.0066128771815308724, 0.01238215681862316, 0.014311693053477561, 0.013954889558378042, 0.04430456080008103, 0.10017218224919901, 0.1250402338726199, 0.14280574781760644, 0.14824160808429543, 0.15267848293398784, 0.15778762454675738, 0.1637779621341894
398, 0.006860691163036378, 0.004530176962706821, 0.007138607707100002, 0.012798398198439878, 0.0502605354545971, 0.09940776927544687, 0.12347121928843525, 0.1452869136208102, 0.14923755113147585, 0.15483978800788215, 0.160927829264523, 0.16206460328013442
399, 0.006962315444568165, 0.0045825840324741724, 0.008260071091277988, 0.021982449630281457, 0.05500676629694057, 0.10117573565857779, 0.12444148743894488, 0.14476252703364215, 0.1492709983986358, 0.15401673367240729, 0.15972742297362152, 0.16216535171731986
400, 0.00699525767170154, 0.004599637623600953, 0.006849828283497765, 0.011590285908452938, 0.04679300537135287, 0.09941052758684915, 0.13373207208373966, 0.14589801080278383, 0.14734984112109942, 0.15571017453045274, 0.1589103665845314, 0.1589656431041108
401, 0.007009379223218402, 0.0043800258353169945, 0.013162982879957272, 0.015875418571833985, 0.05422425401359345, 0.09946859692590476, 0.12603767745598518, 0.14225250419330476, 0.14576677590898837, 0.15521625680318837, 0.1592180152899078, 0.15947773716502947
402, 0.006915677851799212, 0.004781668314317543, 0.007592775863242303, 0.016648854149395587, 0.0546136174045008, 0.1005551188108534, 0.1255713055038343, 0.143243087452644, 0.14612093935085643, 0.1554842315348627, 0.16006243257137978, 0.15743554810601912
403, 0.006879072425256964, 0.004659833331838003, 0.0091266235574804, 0.020902426282896517, 0.04757481493100515, 0.0987098779305316, 0.12439441310286453, 0.14294787738620893, 0.1473742679205261, 0.1552077810255671, 0.15796976612198985, 0.15820796706826842
404, 0.006874030821038032, 0.009251901240903785, 0.017645899079343386, 0.011134142669022342, 0.05894154942692805, 0.10098855448234235, 0.1256766022512847, 0.14308538257723943, 0.1481910570302292, 0.1549071247921173, 0.15695918155602337, 0.15863475009231107
405, 0.006881310608404148, 0.015459185720813952, 0.0075926192770024575, 0.016267574015236857, 0.04705875147876993, 0.09859685309575052, 0.1254906254630406, 0.14175036029940127, 0.14947626405052714, 0.15450676682697542, 0.15656893139889091, 0.15788942239789064
406, 0.006927265795862024, 0.005599548892965556, 0.009883909462114893, 0.015977673797455946, 0.0490295912955909, 0.09822514330940997, 0.1258024963645946, 0.14129376037838723, 0.1504344058151038, 0.15600303198886384, 0.1571800138822741, 0.16154989848918092
407, 0.00714158728989012, 0.009441537439192104, 0.007590524693259281, 0.017884086111441756, 0.049590415689903196, 0.09887964224873987, 0.12771444409337235, 0.14113554874857423, 0.15069636214591856, 0.15565421517457753, 0.15903040366100535, 0.16220581068120463
408, 0.007111210860133307, 0.004222418824555981, 0.007212515617749105, 0.012263380905471436, 0.06070365980448483, 0.1005431921025791, 0.12746988538730433, 0.14009510755981486, 0.14904896817218166, 0.1570973146395225, 0.1605966346338868, 0.15877449328478052
409, 0.006900961279232597, 0.004444207936181087, 0.012227243041776671, 0.02003038261315385, 0.04868922349776117, 0.09672295644680555, 0.12787533608667084, 0.1414405344418975, 0.14922892653780004, 0.1548981513967225, 0.16203550117947355, 0.15900327100993297
410, 0.0068328053410694955, 0.010316586261163016, 0.007590711142243485, 0.02006788813047039, 0.04617165454347651, 0.09695791337931138, 0.129988091192537, 0.14234010787618145, 0.15037391507815603, 0.15622753636541162, 0.15958990862527445, 0.16032730295777756
411, 0.007825617872617733, 0.00382770919929926, 0.009643496115444438, 0.011756044620050041, 0.04585049464572341, 0.09844653476765912, 0.12624123827706488, 0.1426331004312298, 0.15147916477165513, 0.15471590209752364, 0.16021066473334425, 0.15835516447363918
412, 0.006785405371131092, 0.004586039780523173, 0.008650646315116419, 0.017107644802074513, 0.053049259221203494, 0.0988051286235756, 0.12538314318919705, 0.14141477005564287, 0.1530667188406258, 0.1556326707769818, 0.1616419619571958, 0.157804443332591
413, 0.0069002258634339, 0.004581495711336425, 0.008840859985836664, 0.013417979468453583, 0.0479573998484626, 0.0996240602945848, 0.12401353916726043, 0.14246363059694855, 0.15257377327124946, 0.15641139684071567, 0.16024477141554205, 0.16022072211199764
414, 0.006766394897481075, 0.003756854337972302, 0.010012580255258979, 0.012808563241387254, 0.0503135149800516, 0.10170382311259213, 0.12463912575810616, 0.1412114697636431, 0.1530793803407059, 0.1555268695775959, 0.1585745160252304, 0.15997031416591923
415, 0.006746360931921149, 0.014265585682397835, 0.006278374835533723, 0.01063325327590448, 0.046851764704889685, 0.10525711559117555, 0.12449938312716337, 0.1423765708647985, 0.15245415142997779, 0.1560477890560152, 0.15545855393780306, 0.16049712991808512
416, 0.006737184106246232, 0.003500968628849344, 0.017736078327081784, 0.016073875702603112, 0.04492683057652466, 0.09750015857548637, 0.12469568906276213, 0.14103976766397716, 0.15135077632848554, 0.15598237932709177, 0.15575532707489184, 0.16158835896451032
417, 0.006701345412334679, 0.005630234416666831, 0.01028199498661419, 0.019652008978564627, 0.047527184893309544, 0.09864638601073789, 0.1248315447890093, 0.14188464802447945, 0.151324203211977, 0.15497136242866125, 0.1565152670139712, 0.1621976826918871
418, 0.006541656453357068, 0.005836643983718653, 0.009220011585195703, 0.02150331617484444, 0.044620715461255095, 0.09805908362235295, 0.12438526581428143, 0.1425375038502458, 0.14835400389733844, 0.15633149973603794, 0.15579818684260605, 0.1635686125393209
419, 0.006718401335730738, 0.0037563778425393573, 0.0383065736508696, 0.01438936816499109, 0.05074706169179279, 0.09676897730243662, 0.12458037534008816, 0.1405263439813911, 0.14958519412781232, 0.15689721583233593, 0.15399335129353986, 0.16606222532080445
420, 0.00672736415257649, 0.006006660539015327, 0.008872352157119496, 0.010742262366273084, 0.04824577399672105, 0.10111503375897701, 0.1249799508177158, 0.14016558333081824, 0.14962524322672366, 0.15686439270681982, 0.15425718519328607, 0.16594570226688052
421, 0.006902052380252678, 0.01564751024247809, 0.008432777566313662, 0.02147411672696067, 0.04745591909135965, 0.09836162304466511, 0.12642516304929916, 0.14124859896187683, 0.14942787237313065, 0.1580669446803195, 0.15552181779824062, 0.16257738911483188
422, 0.006803128225465752, 0.0034698028094081036, 0.013116811262504064, 0.013160228195209686, 0.05195081463362253, 0.09602908446524572, 0.1251256636863862, 0.14173521973600034, 0.1490176208629243, 0.15766389736177341, 0.1560632901439767, 0.16291080268681987
423, 0.006719311995109852, 0.005263609798564525, 0.010315994582571776, 0.016480009060124663, 0.046028252846730094, 0.10072047787805403, 0.12228156938382306, 0.1409551405563611, 0.1494448632201123, 0.15824452027089156, 0.1570351210985765, 0.16283528423528243
424, 0.009420947946913694, 0.00883285151278544, 0.006981387372637715, 0.010214724509006139, 0.04106703476301512, 0.099158865018156, 0.12190433529788569, 0.14120053531860424, 0.14998746119684883, 0.15676254337795403, 0.15614131367968506, 0.1614862760511569
425, 0.006916596574501814, 0.004986958534226733, 0.013550925541829498, 0.009584497507783176, 0.045307578791655194, 0.10230434121187566, 0.1215955298360829, 0.13958723529009426, 0.1502704899407911, 0.1581226662358591, 0.15455804803945802, 0.15905650041487407
426, 0.006738529587779154, 0.0049793172047184, 0.008418129028925586, 0.01027419457095611, 0.04300377265874011, 0.09956844752043764, 0.12241972262330071, 0.1409476710001481, 0.1514654057222786, 0.1578268382154153, 0.156362564981769, 0.15895362079074013
427, 0.006742303612607632, 0.0048014089420633545, 0.00901013789385756, 0.009252646198275859, 0.04772341102519365, 0.10650463557663674, 0.1229443026447982, 0.14073295296472726, 0.1518607045085382, 0.15936764147103938, 0.15929516774119248, 0.16037686466329049
428, 0.006617767531180692, 0.004430857333862867, 0.008471840726514673, 0.019223277175722975, 0.04211614985692372, 0.10020295429037923, 0.12364644565502236, 0.14193171799366497, 0.15176706605398974, 0.15796763601891442, 0.15749717637829788, 0.1605841474078589
429, 0.006611815446492129, 0.00417322167644771, 0.011894179883528797, 0.018940401825447917, 0.045024535130887854, 0.09745609890879854, 0.12346997053624453, 0.14184577304776022, 0.15196570063246567, 0.1571617779172103, 0.15646103740610084, 0.1600105780031086
430, 0.007073267706564618, 0.0040442713861082065, 0.0068665516367784766, 0.019287725649026657, 0.0427808500410805, 0.09974576761873416, 0.1235355268073729, 0.14353508988770233, 0.15127261248786747, 0.15474329487128805, 0.15716991062894317, 0.1623650354930697
431, 0.011209955983182003, 0.0041056881450967355, 0.007595041047694629, 0.010917354270836246, 0.05652014870021691, 0.10331760339638228, 0.12302143168870605, 0.14550494415075133, 0.15236105451512663, 0.15409168517661934, 0.1568429826755396, 0.16233059637741423
432, 0.011327753626237023, 0.0037489061321686803, 0.007104501196354709, 0.017733708109408594, 0.049857441710441965, 0.10147676870595862, 0.12338113872859313, 0.14376660348550585, 0.1515294105850411, 0.15345062013212843, 0.15622547284468213, 0.16044766426767362
433, 0.006488901252326134, 0.0038941233596531794, 0.007132613426149244, 0.013719458029077836, 0.05878812679846399, 0.09968621524286132, 0.12233371635607831, 0.1450315094103132, 0.15369141826823948, 0.15256715741065283, 0.15606058251998525, 0.16047257222403244
434, 0.008921774081168794, 0.0038980605296203116, 0.006816846919481545, 0.01708986043575367, 0.045741253061127536, 0.1019682128745288, 0.12217130518652218, 0.14335956241187003, 0.15375764100023268, 0.15184099233555945, 0.15647624916385727, 0.16332360974311175
435, 0.009776335680013482, 0.00384833553701339, 0.015073753451737448, 0.017094002677714257, 0.04800401418259298, 0.09846376816336223, 0.12326967158005549, 0.14411097880209736, 0.15404611236615787, 0.15195811126064276, 0.15771577168296305, 0.16398942355353144
436, 0.006825387837819437, 0.0039000429402928603, 0.009649091381336636, 0.01380165393095093, 0.06002904955030592, 0.09799751663327931, 0.12122601407732779, 0.14417737135022266, 0.15438226282045917, 0.15213544406358995, 0.1603040984905587, 0.16184471077229617
437, 0.009161923559620111, 0.003972710888231653, 0.015191105844393435, 0.022112255769950896, 0.05023497852589467, 0.09624917131140799, 0.12139762039412534, 0.143932026693693, 0.15428521502775724, 0.15277311612909125, 0.1615942553782225, 0.16251516608718367
438, 0.007029691527301749, 0.003950744797200137, 0.009339940641443967, 0.01337845908710334, 0.045329279001193296, 0.10297161114236954, 0.12148154171081234, 0.14486154206625443, 0.1548716490684306, 0.1531423187863955, 0.16143817515934464, 0.16036864782657406
439, 0.009836887114475478, 0.004088399369326849, 0.015918515103260488, 0.018284081082812213, 0.052295625991341244, 0.09625979301533355, 0.12188738371248721, 0.14517447654017987, 0.15328378818739788, 0.15468129156631483, 0.1585739971870643, 0.15902392680877256
440, 0.006456970963141841, 0.003986102435397887, 0.011197359117366112, 0.023238772540681754, 0.04277005767161343, 0.09955377093095785, 0.1221590948460309, 0.1446580871781581, 0.15346276449476215, 0.1562102169826732, 0.15893818719783193, 0.1594128095761305
441, 0.013959782466377605, 0.003975225202866862, 0.013437368897446003, 0.014356761199091907, 0.049247823879918266, 0.10410061978700774, 0.12354599977322232, 0.14387841435121568, 0.15295694391240147, 0.15611254829117707, 0.1588455889276901, 0.16149877712303715
442, 0.0072230454933824295, 0.004164376093161755, 0.016897658393031336, 0.015144923837182517, 0.04377419216623469, 0.09944155340410743, 0.12397795589531659, 0.14448112098400792, 0.1526437320854778, 0.15568345070919, 0.1587066251828545, 0.16063912310933937
443, 0.006840879065654025, 0.004672850662959905, 0.014233009878886005, 0.014103377746691093, 0.04922168054010149, 0.09959416987465373, 0.12535049698701742, 0.14448315094999395, 0.14990534778440556, 0.1553056105903762, 0.15799210609017147, 0.15952397990981157
444, 0.0068200603029205725, 0.0045414861525464355, 0.012023581099125796, 0.010600793097919383, 0.05016313780638204, 0.0960592028951008, 0.1249173774988423, 0.1461689665832053, 0.1493829038622267, 0.15573918917148266, 0.1580450927689807, 0.16275999527265653
445, 0.006787976686918072, 0.008248490199484917, 0.013425453162722244, 0.012091301055493386, 0.04301828214032744, 0.0975335747993516, 0.12698522558452582, 0.1471345623592963, 0.1497961186374582, 0.15481198998184373, 0.15760654016760733, 0.16109615797363103
446, 0.006757548049163523, 0.004840429939914678, 0.014027854088128018, 0.012447622249788404, 0.04792701640209002, 0.09983503376705412, 0.12701687026573577, 0.14756002148408123, 0.14991086637471787, 0.15511096615262587, 0.15802293490181882, 0.15889535115731926
447, 0.006747734263901121, 0.005297292152975732, 0.012655763356499683, 0.020041403451809353, 0.04651056783393501, 0.09635104627327808, 0.12759726376235533, 0.1471281977882964, 0.1495647617697037, 0.15424761038320187, 0.15802285734195923, 0.16084345134384356
448, 0.005651491238766773, 0.004853447799659814, 0.007746029233018502, 0.011664791679117001, 0.043920135458411065, 0.09868139830357985, 0.12689500822250982, 0.14574269202105436, 0.15112683688915954, 0.15563498656416813, 0.15724495901902005, 0.16032190334009955
449, 0.007258247697350392, 0.004977860856392588, 0.01370532902315022, 0.023631896512471638, 0.04321475903708694, 0.10434462126252037, 0.13008919767137503, 0.14545736405013962, 0.14978934016094422, 0.15438070480123686, 0.15869613888611347, 0.15971957404883047
